date,group,formed_count,valid_count,mean_forward_return
2023-07-03,1,153,153,0.03393348549796926
2023-07-03,2,152,151,6.990616537814422e-05
2023-07-03,3,152,152,0.003347090989920523
2023-07-03,4,152,152,0.012014173819387986
2023-07-03,5,152,152,0.03394931913729815
2023-07-04,1,152,152,0.03463413765477845
2023-07-04,2,152,152,-0.006721529228501841
2023-07-04,3,152,152,-0.0037351974478749134
2023-07-04,4,152,152,0.006717089162232006
2023-07-04,5,152,152,0.03582834542852015
2023-07-05,1,152,152,0.03187882730814965
2023-07-05,2,152,152,0.005340860816313176
2023-07-05,3,152,152,0.004100725732740302
2023-07-05,4,152,152,0.008854027680764686
2023-07-05,5,151,151,0.03371458777346064
2023-07-06,1,152,152,0.05324780772649987
2023-07-06,2,152,152,0.019159916873438976
2023-07-06,3,151,151,0.016129484299315246
2023-07-06,4,152,152,0.025561533146277522
2023-07-06,5,151,151,0.05277273415930909
2023-07-07,1,152,152,0.039582433015037735
2023-07-07,2,152,152,0.015505745563244066
2023-07-07,3,151,151,0.02244264141306666
2023-07-07,4,152,152,0.02234498952719648
2023-07-07,5,151,151,0.04041765015674973
2023-07-10,1,152,152,0.03640323716154022
